seed,lr,damping,global_episode,total_steps,train_mean_reward,eval_mean_reward,time_seconds,grad_norm,condition_number
3000,10.0,0.0001,190,5637,27.7,9.28,372.31194496154785,0.09347463997406892,6.134579055557872
3000,10.0,0.0001,200,5767,13.0,42.67,386.6046578884125,0.054584058558980346,5.754011728581748
3000,10.0,0.0001,210,6099,33.2,40.43,409.5157449245453,0.026523224242778858,4.909002741780478
3000,10.0,0.0001,220,6523,42.4,9.57,432.44784688949585,0.03729513384790186,6.613129589715428
3000,10.0,0.0001,230,6718,19.5,9.1,446.0351529121399,0.0359973114423261,10.997640264889968
3000,10.0,0.0001,240,6881,16.3,9.53,458.8679208755493,0.03420083708542723,9.815456081813656
3000,10.0,0.0001,250,7016,13.5,17.88,470.7133357524872,0.03386683135378592,8.027006389707774
3000,10.0,0.0001,260,7220,20.4,12.74,485.04924178123474,0.014533813952460504,11.935919329328735
3000,10.0,0.0001,270,7467,24.7,56.33,506.6869158744812,0.021334759662273897,21.259238693408165
3000,10.0,0.0001,280,7736,26.9,31.05,526.0692028999329,0.0370809512402942,10.240061215801187
3000,10.0,0.0001,290,7941,20.5,41.84,544.0583717823029,0.042391599473705445,6.645089765914518
3000,10.0,0.0001,300,8193,25.2,9.86,560.322949886322,0.04390755652799909,13.963799181711076
3000,10.0,0.0001,310,8373,18.0,30.74,574.962988615036,0.05366764606854142,19.452210717356273
3000,10.0,0.0001,320,8630,25.7,9.41,590.3223588466644,0.05526148194551312,11.727480934665339
3000,10.0,0.0001,330,8793,16.3,9.41,602.807865858078,0.05895539943222143,10.87962179267313
3000,10.0,0.0001,340,9043,25.0,112.19,630.3157079219818,0.02417672224653615,50.3248623506572
3000,10.0,0.0001,350,9355,31.2,206.07,671.0944230556488,0.031918582225012655,55.621777477217805
3000,10.0,0.0001,360,9857,50.2,97.57,707.8639516830444,0.034658436964348956,151.1778458075377
3000,10.0,0.0001,370,10061,20.4,129.05,734.3442738056183,0.061962251054600966,141.0635308013025
3000,10.0,0.0001,380,10431,37.0,166.2,771.866369009018,0.034288695054435485,14.645816691387656
3000,10.0,0.0001,390,10980,54.9,89.37,808.412927865982,0.03198951815993415,64.58800408130988
3000,10.0,0.0001,400,11284,30.4,78.03,833.3507966995239,0.06562538801413767,161.46526741407553
3000,10.0,0.0001,410,11454,17.0,104.21,857.3027236461639,0.06440166518533899,195.38241731329626
3000,10.0,0.0001,420,11696,24.2,100.01,883.9433116912842,0.05023338987361996,107.56318086774534
3000,10.0,0.0001,430,11975,27.9,97.55,910.086366891861,0.017333600271375583,147.95463699414435
3000,10.0,0.0001,440,12227,25.2,103.74,936.2390840053558,0.0566800549310576,953.7779950011565
3000,10.0,0.0001,450,12475,24.8,218.96,975.0711889266968,0.038694343840463524,135.10003435110536
3000,10.0,0.0001,460,12963,48.8,84.86,1009.230456829071,0.0449957532978509,39.39124885037111
3000,10.0,0.0001,470,13171,20.8,9.34,1022.8522570133209,0.03619320409647592,32.637665793378204
3000,10.0,0.0001,480,13413,24.2,92.91,1047.5840997695923,0.044646113176575374,10.081771230504128
3000,10.0,0.0001,490,13780,36.7,262.83,1096.2815396785736,0.034338269479959195,8.903685543370898
3000,10.0,0.0001,500,14247,46.7,110.61,1131.4542088508606,0.029732265541381024,31.6664580617788
5000,10.0,0.0001,10,222,22.2,108.94,26.661648750305176,0.03998706674110321,10.181046898898696
5000,10.0,0.0001,20,439,21.7,119.86,53.99449372291565,0.05843913273828927,13.048544034698205
5000,10.0,0.0001,30,793,35.4,249.01,100.1673858165741,0.014558112793757098,22.357475273281178
5000,10.0,0.0001,40,1159,36.6,17.8,121.31240177154541,0.026057879112278994,44.99870502247184
5000,10.0,0.0001,50,1351,19.2,38.91,138.3680338859558,0.018810141292481784,93.28167542955104
5000,10.0,0.0001,60,1591,24.0,61.24,159.9701156616211,0.03131738548606804,24.5734485000951
5000,10.0,0.0001,70,1910,31.9,21.84,179.68666577339172,0.028596370358016196,36.9851686688538
5000,10.0,0.0001,80,2223,31.3,65.46,205.1802659034729,0.07234326857261934,102.82413478170066
5000,10.0,0.0001,90,2468,24.5,76.67,228.32253694534302,0.06014495859411391,248.58192565252526
5000,10.0,0.0001,100,2874,40.6,263.41,277.70099091529846,0.013341999126592136,16.136793750653652
5000,10.0,0.0001,110,3303,42.9,134.41,313.54096579551697,0.01801517356813773,9.200870666605958
