seed,lr,damping,global_episode,total_steps,train_mean_reward,eval_mean_reward,time_seconds,grad_norm,fim_condition_number
8000,0.01,nan,260,15927,92.9,139.75,8.517023801803589,108.01221466064453,N/A
8000,0.01,nan,270,16819,89.2,202.3,9.284974813461304,62.90376663208008,N/A
8000,0.01,nan,280,18316,149.7,226.83,10.230941772460938,97.79499053955078,N/A
8000,0.01,nan,290,20017,170.1,328.48,11.524136781692505,176.73678588867188,N/A
8000,0.01,nan,300,22767,275.0,454.52,13.37769079208374,56.42630386352539,N/A
8000,0.01,nan,310,25518,275.1,498.61,15.394511699676514,112.71464538574219,N/A
9000,0.01,nan,10,211,21.1,12.25,0.07487678527832031,12.340191841125488,N/A
9000,0.01,nan,20,411,20.0,15.86,0.14954400062561035,8.68980598449707,N/A
9000,0.01,nan,30,650,23.9,25.82,0.2657740116119385,37.645416259765625,N/A
9000,0.01,nan,40,1009,35.9,69.4,0.5683169364929199,54.89099884033203,N/A
9000,0.01,nan,50,1306,29.7,111.85,0.9722700119018555,52.5285530090332,N/A
9000,0.01,nan,60,1849,54.3,64.33,1.2443549633026123,24.937179565429688,N/A
9000,0.01,nan,70,2504,65.5,61.08,1.5182709693908691,67.78155517578125,N/A
9000,0.01,nan,80,3085,58.1,77.25,1.8491499423980713,61.02164840698242,N/A
9000,0.01,nan,90,3824,73.9,119.38,2.337692975997925,33.23357009887695,N/A
9000,0.01,nan,100,4498,67.4,229.28,3.1627798080444336,99.04911804199219,N/A
9000,0.01,nan,110,5188,69.0,159.07,3.760201930999756,36.76347732543945,N/A
9000,0.01,nan,120,5938,75.0,180.85,4.442112922668457,113.70572662353516,N/A
9000,0.01,nan,130,6735,79.7,405.69,5.895121812820435,119.27976989746094,N/A
9000,0.01,nan,140,8065,133.0,479.79,7.716171026229858,61.85588455200195,N/A
10000,0.01,nan,10,202,20.2,9.28,0.06162261962890625,22.945371627807617,N/A
10000,0.01,nan,20,432,23.0,29.13,0.18596196174621582,50.03789520263672,N/A
10000,0.01,nan,30,663,23.1,42.85,0.35539770126342773,31.85239601135254,N/A
10000,0.01,nan,40,930,26.7,67.1,0.6045806407928467,56.320465087890625,N/A
10000,0.01,nan,50,1217,28.7,53.27,0.812924861907959,50.82414627075195,N/A
10000,0.01,nan,60,1502,28.5,56.06,1.0444269180297852,22.7703800201416,N/A
10000,0.01,nan,70,1941,43.9,59.42,1.2961196899414062,52.09263229370117,N/A
10000,0.01,nan,80,2394,45.3,69.61,1.5788118839263916,30.75973129272461,N/A
10000,0.01,nan,90,2822,42.8,69.09,1.855327844619751,22.675138473510742,N/A
10000,0.01,nan,100,3262,44.0,69.06,2.1288537979125977,23.39764404296875,N/A
10000,0.01,nan,110,3943,68.1,88.95,2.4987618923187256,51.3377571105957,N/A
10000,0.01,nan,120,4817,87.4,129.73,3.020765781402588,71.87081146240234,N/A
10000,0.01,nan,130,5507,69.0,97.01,3.415583848953247,20.17511558532715,N/A
10000,0.01,nan,140,6300,79.3,85.47,3.7831547260284424,27.88422203063965,N/A
10000,0.01,nan,150,6984,68.4,87.12,4.146098852157593,47.30269241333008,N/A
10000,0.01,nan,160,7614,63.0,134.89,4.65631890296936,61.563438415527344,N/A
10000,0.01,nan,170,8572,95.8,342.42,5.891672611236572,80.03936767578125,N/A
10000,0.01,nan,180,9959,138.7,449.96,7.518064737319946,176.0193328857422,N/A
10000,0.01,nan,190,11154,119.5,347.72,8.770407915115356,51.240509033203125,N/A
10000,0.01,nan,200,12350,119.6,309.87,9.919516801834106,59.6849365234375,N/A
10000,0.01,nan,210,13188,83.8,335.17,11.1719229221344,93.78584289550781,N/A
10000,0.01,nan,220,14231,104.3,413.68,12.69356083869934,130.18186950683594,N/A
10000,0.01,nan,230,15083,85.2,500.0,14.42609167098999,56.3657112121582,N/A
11000,0.01,nan,10,143,14.3,9.41,0.0514218807220459,15.681719779968262,N/A
11000,0.01,nan,20,355,21.2,18.71,0.13671398162841797,41.165557861328125,N/A
11000,0.01,nan,30,516,16.1,28.16,0.24657297134399414,17.145484924316406,N/A
11000,0.01,nan,40,756,24.0,44.09,0.4153909683227539,21.389196395874023,N/A
11000,0.01,nan,50,997,24.1,75.76,0.6906228065490723,41.93770980834961,N/A
11000,0.01,nan,60,1443,44.6,82.42,1.0109469890594482,88.63648223876953,N/A
11000,0.01,nan,70,1837,39.4,60.95,1.2563610076904297,32.4445915222168,N/A
11000,0.01,nan,80,2200,36.3,57.2,1.4834539890289307,29.11238670349121,N/A
11000,0.01,nan,90,2710,51.0,56.37,1.724423885345459,23.700342178344727,N/A
11000,0.01,nan,100,3157,44.7,65.21,1.9862909317016602,50.305301666259766,N/A
11000,0.01,nan,110,3660,50.3,70.39,2.271540880203247,22.342164993286133,N/A
11000,0.01,nan,120,4286,62.6,86.62,2.621274948120117,39.40544128417969,N/A
11000,0.01,nan,130,5010,72.4,192.63,3.3195738792419434,124.80406951904297,N/A
11000,0.01,nan,140,6139,112.9,220.81,4.147861957550049,81.06281280517578,N/A
11000,0.01,nan,150,7436,129.7,152.22,4.84232497215271,57.10469055175781,N/A
11000,0.01,nan,160,8377,94.1,181.82,5.531335115432739,148.20834350585938,N/A
11000,0.01,nan,170,9507,113.0,402.28,7.007128953933716,122.5601577758789,N/A
11000,0.01,nan,180,10931,142.4,500.0,8.805418014526367,103.3021011352539,N/A
12000,0.01,nan,10,221,22.1,9.28,0.062254905700683594,22.837514877319336,N/A
12000,0.01,nan,20,389,16.8,15.47,0.13282275199890137,22.872875213623047,N/A
12000,0.01,nan,30,672,28.3,34.23,0.27506184577941895,48.55125427246094,N/A
12000,0.01,nan,40,912,24.0,46.29,0.4516298770904541,29.747299194335938,N/A
12000,0.01,nan,50,1242,33.0,54.2,0.6624367237091064,14.551316261291504,N/A
12000,0.01,nan,60,1728,48.6,60.2,0.9091808795928955,15.354653358459473,N/A
12000,0.01,nan,70,2165,43.7,78.03,1.207453966140747,54.6200065612793,N/A
12000,0.01,nan,80,2784,61.9,134.79,1.7078490257263184,17.862382888793945,N/A
12000,0.01,nan,90,3405,62.1,120.21,2.1616599559783936,39.72184753417969,N/A
12000,0.01,nan,100,4153,74.8,172.76,2.810626745223999,63.41658020019531,N/A
12000,0.01,nan,110,4803,65.0,134.17,3.3293488025665283,59.041015625,N/A
12000,0.01,nan,120,5569,76.6,94.86,3.723482847213745,32.83289337158203,N/A
12000,0.01,nan,130,6402,83.3,99.32,4.136230945587158,50.04536056518555,N/A
12000,0.01,nan,140,7134,73.2,120.32,4.611083745956421,78.49081420898438,N/A
12000,0.01,nan,150,8084,95.0,176.96,5.2938666343688965,131.79107666015625,N/A
12000,0.01,nan,160,9198,111.4,255.3,6.24579381942749,75.63499450683594,N/A
12000,0.01,nan,170,10732,153.4,500.0,8.097770690917969,195.96514892578125,N/A
13000,0.01,nan,10,309,30.9,15.05,0.09143877029418945,41.850135803222656,N/A
13000,0.01,nan,20,742,43.3,33.5,0.2539558410644531,114.59950256347656,N/A
13000,0.01,nan,30,1001,25.9,44.43,0.43041372299194336,14.43644905090332,N/A
