seed,lr,damping,global_episode,total_steps,train_mean_reward,eval_mean_reward,time_seconds,grad_norm,fim_condition_number
200,0.1,0.01,320,4743,9.5,9.28,4.373233795166016,0.0,0.9999989867210388
200,0.1,0.01,330,4838,9.5,9.28,4.508051872253418,0.0,0.9999989867210388
200,0.1,0.01,340,4933,9.5,9.28,4.597960948944092,0.0,0.9999989867210388
200,0.1,0.01,350,5028,9.5,9.28,4.686554908752441,0.0,0.9999989867210388
200,0.1,0.01,360,5123,9.5,9.28,4.773463010787964,0.0,0.9999989867210388
200,0.1,0.01,370,5218,9.5,9.28,4.858576774597168,0.0,0.9999989867210388
200,0.1,0.01,380,5313,9.5,9.28,4.945612907409668,0.0,0.9999989867210388
200,0.1,0.01,390,5408,9.5,9.28,5.031495809555054,0.0,0.9999989867210388
200,0.1,0.01,400,5503,9.5,9.28,5.116830825805664,0.0,0.9999989867210388
200,0.1,0.01,410,5598,9.5,9.28,5.201741933822632,0.0,0.9999989867210388
200,0.1,0.01,420,5693,9.5,9.28,5.2879228591918945,0.0,0.9999989867210388
200,0.1,0.01,430,5788,9.5,9.28,5.375184774398804,0.0,0.9999989867210388
200,0.1,0.01,440,5883,9.5,9.28,5.462602853775024,0.0,0.9999989867210388
200,0.1,0.01,450,5978,9.5,9.28,5.5494139194488525,0.0,0.9999989867210388
200,0.1,0.01,460,6073,9.5,9.28,5.6359968185424805,0.0,0.9999989867210388
200,0.1,0.01,470,6168,9.5,9.28,5.722350120544434,0.0,0.9999989867210388
200,0.1,0.01,480,6263,9.5,9.28,5.808728933334351,0.0,0.9999989867210388
200,0.1,0.01,490,6358,9.5,9.28,5.893901109695435,0.0,0.9999989867210388
200,0.1,0.01,500,6453,9.5,9.28,5.97949481010437,0.0,0.9999989867210388
100,0.1,0.001,10,118,11.8,9.28,0.10065770149230957,27.849515914916992,2676.21533203125
